날짜,KOSPI,ESG ETF,Equal Weighted Portfolio,Optimized ESG Portfolio (tau=0.597)
2020-02-19,0.0006609684546015071,-0.004318618042226441,-0.001578323171311182,0.012320431367006649
2020-02-20,-0.006713899219124686,-0.003855421686747018,-0.00927627271837586,-0.0074273371574124815
2020-02-21,-0.014875882486904968,-0.00895016932752779,-0.015558320803234939,-0.0014723450295152135
2020-02-24,-0.03874535333173057,-0.03697827678789356,-0.0377458220890417,-0.021724159095504125
2020-02-25,0.011817954440511036,0.0017741731086047263,0.009042744680593637,0.0035312722787209606
2020-02-26,-0.012759019019685236,-0.007463630613535721,-0.0065224750679349075,-0.005831605047044495
2020-02-27,-0.010535591326916394,-0.01287280142747893,-0.007868490212174067,-0.005493871742671406
2020-02-28,-0.03303339838142183,-0.034861200774693346,-0.03082181390954713,-0.025392529378912714
2020-03-02,0.007800665321261668,0.00963210702341133,0.002490991110479774,-0.00387852328043457
2020-03-03,0.005812705055155742,0.010202729561415103,0.003502858790517524,-0.008026993349282915
2020-03-04,0.022431298562669122,0.018100734522560336,0.023428580715578632,0.042538578451541444
2020-03-05,0.012591473925985808,0.006055140427724703,0.018746336335568683,0.01265049072037532
2020-03-06,-0.02159922503668621,-0.02048917915226023,-0.02182516382186039,-0.010368791391283735
2020-03-09,-0.04188273813608334,-0.04026670152961176,-0.04438732614969355,-0.022185859512917034
2020-03-10,0.0041744041498488205,0.005721291377196458,0.002473029083363863,-0.0012399699365876033
2020-03-11,-0.027846127982149138,-0.0329134498171475,-0.01454576401528856,-0.012444506558720316
2020-03-12,-0.0387471374595838,-0.02633053221288517,-0.04469859877896946,-0.02613893665819182
2020-03-13,-0.03428499779210936,-0.07278481012658233,-0.042914860604001216,-0.04235013221930043
2020-03-16,-0.031940116515377426,0.0027924294135899252,-0.02992688128913171,-0.00034645883055916973
2020-03-17,-0.02473671320107751,-0.012530940594059459,-0.02274880625757452,0.00011665361032452128
2020-03-18,-0.04857573365860657,-0.055773147422841896,-0.047765681214311954,-0.03282388144650428
2020-03-19,-0.08393665158371033,-0.07599137215861951,-0.09842100427722753,-0.041479807234026826
2020-03-20,0.07444224911500785,0.0,0.08984246175701636,0.03564422150999366
2020-03-23,-0.053436771701305785,0.010055665289998128,-0.055497008032566554,-0.03833628729374089
2020-03-24,0.08601243878418297,0.05884444444444448,0.0712752360930943,0.0394464450650981
2020-03-25,0.05887687348211457,0.06380120886501017,0.06845105220989803,0.014197800201812593
2020-03-26,-0.010863699289049511,0.008207070707070718,-0.009461081859059351,0.004091869346766594
2020-03-27,0.01867468450517129,0.01189730745147144,0.017706685040667122,0.017681614926568032
2020-03-30,-0.0003551198383914267,0.01284034653465338,-0.0008693390470060565,0.012491317189744887
2020-03-31,0.021850540439806387,0.015426913089964911,0.02407065321454871,0.02267974927662032
2020-04-01,-0.03942689098618524,-0.03805655836341759,-0.03631347152372375,-0.020056874267305777
2020-04-02,0.0233764076275913,0.010789679437060107,0.030313273078455525,0.02730061302670274
2020-04-03,0.00033625917465784916,0.00572400990099009,-0.003099080042425204,0.005807654016545743
2020-04-06,0.03850612017804167,0.000615289955391507,0.04291227231635681,0.03683111097142743
2020-04-07,0.017702078264169252,0.051498847040737816,0.018230431244865515,-0.003127155402741911
2020-04-08,-0.009026102215398013,-0.011988304093567215,-0.004885329956472044,0.0037748446664200718
2020-04-09,0.016086191440618736,0.007546611423498106,0.01566683968877978,0.0009062811627245014
2020-04-10,0.013337254453466674,0.00866500220296662,0.01236148686120216,-0.004722698645418879
2020-04-13,-0.01877787929273933,-0.00990099009900991,-0.018676008549739016,-0.006557122302332546
2020-04-14,0.017154500043817356,0.01544117647058818,0.01687897044924532,0.012910293277420342
2020-04-16,-5.384797639340633e-06,-0.0013034033309196058,-0.002263057206616179,0.00028792098270703705
2020-04-17,0.030941213847620164,0.03262761020881677,0.022324042289281087,0.011794693366109726
2020-04-20,-0.008445937122949276,-0.012919533773346425,-0.0035312484925781773,0.007666510251741494
2020-04-21,-0.009998103626287835,-0.00981647460520696,-0.010999900912852177,-0.0033011665026679744
2020-04-22,0.008923155508731684,0.0031609195402297896,0.004067869455025038,0.015375553030555331
2020-04-23,0.009798802837328147,0.010025780578630794,0.016480393518049148,0.014928833288499517
2020-04-24,-0.013432703305426896,-0.009217243335224001,-0.013059430056888496,0.0006863563406762682
2020-04-27,0.017871795279008618,0.01574352368684706,0.03065027704246942,0.011011400821702294
2020-04-28,0.005887339619403242,0.011272368606453531,0.010247975080166536,-0.0012051786396784009
2020-04-29,0.006964515611993294,0.008499372997073928,0.007862160438441571,-0.0032052371492757364
2020-05-04,-0.02679763396249668,-0.027908261950815194,-0.028921020578772567,-0.012912479182852541
2020-05-06,0.01761661311511742,0.01790790221716887,0.01530085459853714,0.007364419258344224
2020-05-07,-7.777017358312488e-05,-0.005724657916783005,0.0026089666725840105,0.004643508669722269
2020-05-08,0.00892352523319917,0.014464260637550908,0.008289523328395337,0.0004952325133922352
2020-05-11,-0.005355068814175912,-0.005813953488372103,-0.005291218875388805,-0.0024712371085249623
2020-05-12,-0.006835796217836143,-0.0051517683096630185,-0.008833508148980868,0.014007074676477205
2020-05-13,0.009494477595634043,0.007697690692792136,0.010851622594937127,0.011644642950652383
2020-05-14,-0.007967347275332215,-0.013055555555555598,-0.008871650455326232,-0.0014204760012913537
2020-05-15,0.001205219848724015,0.0035181536729524954,0.0005876853282557386,-0.0004024151799010827
2020-05-18,0.005100452451122894,0.005048380311316825,0.0016967567497082991,0.0026626419176053484
2020-05-19,0.02245613310550243,0.02358029859076316,0.024658874319714023,-0.001731633967616345
2020-05-20,0.004559201458136819,0.006406761177753628,0.0018085217863237635,0.0021922620090505103
2020-05-21,0.00435757222412092,0.004469727752945962,0.008745430337233212,0.012739630307119302
2020-05-22,-0.014101916119120594,-0.014023732470334394,-0.014374934794457398,-0.01290435723765314
2020-05-25,0.012420500170039483,0.0,0.013558227887684444,0.010042582462951605
2020-05-26,0.01763762157826143,0.03391684901531722,0.023975179904144862,0.003622778579515653
2020-05-27,0.0006995832060616713,-0.0018518518518518823,0.005022614303388163,0.0013845398351793774
2020-05-28,-0.0013095706971248955,-0.0018552875695733162,-0.008533244900821538,-0.0059484997606590794
2020-05-29,0.0005225433070088492,0.006107275624004149,0.0042722513759168934,-0.003695269457712331
2020-06-01,0.017481277098935655,0.015439429928741033,0.018711400581779575,0.027992048497708644
2020-06-02,0.01070660700796111,0.011565951916829187,0.016627521762580817,0.004307319638916534
2020-06-03,0.028655752471025586,0.03597122302158273,0.026652731766884725,0.008730136396749804
2020-06-04,0.0019469026548670776,-0.0006200396825396526,0.0021299115743452107,0.0025775983129876787
2020-06-05,0.014266588569994187,0.012160317657277542,0.009340682263149316,0.0009649896608535755
2020-06-08,0.0011091403245839793,0.004045605001838926,0.0022961688439925515,-0.0012366729532479596
2020-06-09,0.0021196819103690423,-0.007936507936507908,-0.00329169948218225,-0.0037969763770221206
2020-06-10,0.003092849441733714,0.0070153846153846455,0.0038917602307199117,0.005694500135716451
2020-06-11,-0.008612326876744847,-0.010388658029821585,-0.010012910985030038,-0.007114315331020993
2020-06-12,-0.02043385183619839,-0.04433740891688276,-0.022587325166637213,0.0005106532927818338
2020-06-15,-0.0475918022792291,-0.018092530369604565,-0.04881880438957942,-0.03140204758728005
2020-06-16,0.0528013314818645,0.042379573571992735,0.059039910479062374,0.04146916558663886
2020-06-17,0.0014031477280700422,0.0077020202020201545,0.0018521982722560226,0.011987290555472615
2020-06-18,-0.00353564839681475,-0.0018794637263500613,-0.005246754081519774,-0.008373627720157078
2020-06-19,0.0036747473611189463,0.0,0.0014783738364477672,0.005163907059769425
2020-06-22,-0.006813554256253185,0.0,-0.006330105185923959,0.0030712738132545577
2020-06-23,0.0021206265017184034,0.0,0.001272348764219129,0.009868902955513367
2020-06-24,0.014202999192958199,0.01468742154155156,0.00864497241972736,-0.0003213948664500328
2020-06-25,-0.022734107175076845,-0.02016578003216629,-0.027381427016593112,-0.011953692822899513
2020-06-26,0.010547394632569151,0.0029040404040403534,0.011487983742985994,0.012480088194222867
2020-06-29,-0.019286534092240015,-0.012337907591590036,-0.022272369912197523,-0.01853497453673492
2020-06-30,0.0070934520511301,0.011344805608668018,0.007056471359727453,0.008433793568065204
2020-07-01,-0.0007731237519743583,-0.004159314343332499,0.0038069430621541856,0.008779050713975453
2020-07-02,0.013608961883514459,0.006328312871788366,0.016994403947769476,0.019671318425762113
2020-07-03,0.007979881706683178,0.0037731103005911315,0.008167792435605755,-0.0035373438024639985
2020-07-06,0.01650243215744207,0.020423505826337562,0.01986118043157543,0.018202178762249055
2020-07-07,-0.010859579602637948,-0.0034381139489194634,-0.0064295505230856954,-0.009018726759848541
2020-07-08,-0.0024443551107352635,-0.005791030064071001,-0.001983165220416453,0.0011473619731215644
2020-07-09,0.004178092344178541,0.0,0.001843395688563412,0.006068237029693805
2020-07-10,-0.008141519442778744,-0.0023546907919197446,-0.01691762818835868,-0.0048429541225336395
2020-07-13,0.0166538774561098,0.009316770186335477,0.018078216839893135,0.010789031720482022
2020-07-14,-0.0011207377656604622,0.0,0.0003803149572230489,0.007274869241053524
2020-07-15,0.008366878700866831,0.013292307692307714,0.007030508496891619,-0.005557640925741147
2020-07-16,-0.008229331298708287,-0.011903315923721625,-0.0025205357566538246,-0.009345538187565124
2020-07-17,0.00798164633476195,0.0,0.004485218786993998,-0.003239800918862983
2020-07-20,-0.0013583561618943918,-0.005162876459741894,-0.0015402414683638123,-0.002100838489420628
2020-07-21,0.013934127922845985,0.0143333745211911,0.009685061720762613,0.005360496554728182
2020-07-22,-7.627320163494655e-05,0.0,-0.00010048762216287481,-0.00321048931333346
2020-07-23,-0.005595290443584866,-0.0010963576562309507,-0.0063606815052740275,-0.006413115489833509
2020-07-24,-0.007106791385215194,-0.007317073170731714,-0.010269411636963032,-0.009265070343078373
2020-07-27,0.007916598498482141,0.00847665847665846,0.004293024703188241,0.002673302570588185
2020-07-28,0.017643133471003436,0.009623583871360752,0.008947361277589265,0.01131690388280436
2020-07-29,0.0027337294361073905,0.013030888030888033,0.002857953774581916,0.0038083267542386432
2020-07-30,0.0017011612082222793,-0.00178656503096708,0.001890302790948544,0.000815807577280859
2020-07-31,-0.007781174322124884,-0.006085192697768749,-0.004948234276536793,0.004609051341197557
2020-08-03,0.0007424301026510705,0.004081632653061273,-0.0009068168426412475,0.006857486352216822
2020-08-04,0.012851837372947594,0.013749402199904281,0.011340272657677335,0.009651797493038478
2020-08-05,0.01398702614508096,0.0067224908597711686,0.020412924399969615,0.007790533922657494
2020-08-06,0.013300978432950084,0.014761012183692523,0.016669403347905964,-0.004799647229376142
2020-08-07,0.0038674811428278666,0.0017317016855229461,0.009293546427779575,0.013303401522708456
2020-08-10,0.014759723940859004,0.018209058430333158,0.019523221870745976,0.013673177610761289
2020-08-11,0.013530954835357267,0.01754385964912286,0.016185280451499945,0.009310219905705614
2020-08-12,0.005656001025356794,-0.010901001112347042,0.010587168262189256,0.010982984955456528
2020-08-13,0.002129627726273009,0.010458839406207732,0.00799227130587823,0.0029641929069533497
2020-08-14,-0.01232395088470728,-0.006789092932665608,-0.00881302977604092,-0.008559919357989287
2020-08-18,-0.024610694125416943,-0.01882563872702825,-0.03690210154576007,-0.02252018565615661
2020-08-19,0.005237965454979232,0.002626770214709806,0.008871198858886093,0.01296739303928102
2020-08-20,-0.03656790395418008,-0.03781751907962183,-0.03796699313774702,-0.025475418687394925
2020-08-21,0.013354029073704643,0.014442997513910205,0.015422398469548107,0.01335794075419238
2020-08-24,0.010952056548019229,0.007585482553390088,0.010757081375977097,0.00823800929619977
2020-08-25,0.015838065438250837,0.02003706277507522,0.018299863058987408,0.010025808626892034
2020-08-26,0.0010943369121108049,-0.0057908481889406005,-0.00518393766808402,-0.004712456461501816
2020-08-27,-0.010496682592473938,0.0037688442211054607,-0.013112970014104788,0.003230436412810479
2020-08-28,0.00398814220819399,-0.0005688929343498073,0.007141016583950299,-0.006180455504306265
2020-08-31,-0.01173846546010715,-0.019239526411657604,-0.007053334209386261,0.0015907262248047226
2020-09-01,0.010050856128313912,0.006035983749274498,0.012970613556482694,0.0007144610507115725
2020-09-02,0.006307590815262332,0.006461289950386417,0.006066564251462449,0.003454425972573617
2020-09-03,0.013335476257946066,0.014444571821621066,0.0031248115348654756,9.554770141103082e-05
2020-09-04,-0.0115405484369131,-0.01740309639507287,-0.006165091849807862,-0.014911222197492283
2020-09-07,0.006743375910482241,0.0010350776308223342,0.005767512641613927,0.0034305371770424415
2020-09-08,0.007419617317193872,0.012867647058823595,0.0016596908714596658,0.008814334720011903
2020-09-09,-0.01086635219471166,-0.009414700544464583,-0.009501921757095438,-0.014865724268323756
2020-09-10,0.008700190671812935,0.0046948356807512415,0.008182771130233813,0.010478272176372053
2020-09-11,8.76285218320838e-05,0.0,-0.0004153623618444482,-0.0010678941504218425
2020-09-14,0.013026298770387301,0.00957374059721916,0.015335842833140568,0.009918210171297244
2020-09-15,0.006454110737218466,0.012643937683449957,0.002065018186926794,0.0006343102314291616
2020-09-16,-0.003134744923431909,-0.003455964325529526,-0.004358955340762922,-0.0076229325924464224
2020-09-17,-0.012213044763374814,-0.012193757691016938,-0.0052168488949364935,-0.004609767909174858
2020-09-18,0.0025891769908195084,-0.0015855039637598933,9.058821833196813e-05,-0.0022993105377479314
2020-09-21,-0.009538219200796005,-0.003062613430127037,-0.00588914549746945,-0.010037355046553103
2020-09-22,-0.02377175764525663,-0.026624189327568604,-0.026083582244818142,-0.021717292799577466
2020-09-23,0.0002786602017499362,0.008182349503214503,-0.0025843647030354476,-0.0013801110811520047
2020-09-24,-0.025946752155800556,-0.023304347826086924,-0.02641616177381198,-0.02168045773495227
2020-09-25,0.002679632155585976,0.0039173789173789775,0.003532931455892194,-0.001146553150911988
2020-09-28,0.012853312503565473,0.016554333688069134,0.017903421937074258,0.011606459853360389
2020-09-29,0.008582891407576732,0.005932301965801967,0.009837854404964742,0.0046857079789103355
2020-10-05,0.012934459961596145,0.011332099907493065,0.01820494174579883,0.014352443470950264
2020-10-06,0.0033502968617473705,0.0011433798307798337,0.0009852560958547175,0.0009012943751259628
2020-10-07,0.008893021683080482,0.0020557332115120897,0.008289169421648826,0.0009576838260367692
2020-10-08,0.0021031110962153043,0.011739229541828156,0.002463593431693932,-0.0013672413100138065
2020-10-12,0.004920650847004104,0.0030415680973301384,0.007947848118800704,0.0020958912138103717
2020-10-13,-0.00024129165921293882,-0.0040431266846361336,-0.002649060856477172,-0.004287724655757225
2020-10-14,-0.009433451927678305,-0.0052999548940009245,-0.013764904139982314,-0.022863691156493664
2020-10-15,-0.008095006049200104,-0.005328194082303561,-0.005391218472478786,-0.0009737901029771001
2020-10-16,-0.008334709746274038,-0.010029633006610417,-0.008209078651410882,-0.0014566392061090112
2020-10-19,0.002225040892066099,0.006447156343541316,0.005453907483579496,-0.002799844809767359
2020-10-20,0.004972855961887568,0.00640585678334471,0.002018122851831672,-0.0022350959682106426
2020-10-21,0.005278980329968208,0.0031825414867014956,0.008864450165679716,0.010526567628965113
2020-10-22,-0.006668466294930897,-0.003625651484251091,-0.001265709753742463,-0.005020186152420771
2020-10-23,0.0024458079446294523,0.003638844666818297,0.0015728410578240474,-0.003822682987477703
2020-10-26,-0.007158559985767643,-0.0069113981418535975,-0.005571508663300934,-0.010818089774447122
2020-10-27,-0.00557615266797773,-0.0030804335424985396,-0.0068523860676829775,-0.004352516685321868
2020-10-28,0.006186610835578588,0.0030899519340810144,0.007946868190276644,0.0016082178442633729
2020-10-29,-0.007926626472118281,-0.00638904734740442,-0.012361979966479222,-0.012485020004900762
2020-10-30,-0.025581625241224537,-0.03111723504420716,-0.02539801048073508,-0.020736876749729304
2020-11-02,0.014560130560395068,0.01884332780279685,0.014299415713190766,0.006519950111585319
2020-11-03,0.018759564552031094,0.017913225543794375,0.016105613106961948,0.012954036746516065
2020-11-04,0.005978722405486359,0.005942178036795864,0.007424468118628797,0.014410330991245068
2020-11-05,0.023955169429691336,0.016358059752357157,0.024143282230606255,0.016456046954132574
2020-11-06,0.0011227157292059697,0.010394545657762322,0.0004787337749533442,0.001639937893253131
2020-11-09,0.01270432443616798,0.006194690265486802,0.01894884185270588,0.005321829989981215
2020-11-10,0.002300588427590844,0.0047273526824977985,0.011279803385691182,-0.006635450188401526
2020-11-11,0.013470154882319507,0.01170806433964322,0.019084272395827353,0.01635716834608968
2020-11-12,-0.004123304919404491,0.0,-0.00409363237984449,0.0027135952033705184
2020-11-13,0.007371890677890791,0.0021630975556996557,-0.004959586105759423,-0.001734408534849909
2020-11-16,0.019712334644548468,0.02352687243686602,0.013236844063033677,0.002647998727207755
2020-11-17,-0.0015257389806648813,-0.004428511176718719,-0.003274981263771905,-0.008870974263740037
2020-11-18,0.002555973455683924,0.00751959330650287,0.004132130884205152,0.0007141893383884185
2020-11-19,0.0006992347700383039,-0.0010511931041732314,0.0016585230837433914,-0.004322141248388606
2020-11-20,0.0023867285331826693,0.0,0.005047084668825955,0.0028402523376259486
2020-11-23,0.019224593694928682,0.024097653372619154,0.01319537802948955,0.009366994002110503
2020-11-24,0.005828808994117418,0.007192766132346984,0.005286408607512522,-0.0004263598842729369
2020-11-25,-0.006196137155430659,-0.006631299734747964,-0.0030758770825924796,-0.004750382563403658
2020-11-26,0.009367528463909869,0.012016021361815676,0.0035401834658007596,0.004443636743652153
2020-11-27,0.0028713855387274556,-0.00395778364116095,0.003960170039813693,0.0053296576295091954
2020-11-30,-0.01599043080369844,-0.01793173713703511,-0.015050455903330682,-0.005515722079936603
2020-12-01,0.016559000362746712,0.017740429505135324,0.017353856186785185,0.008948989020411493
2020-12-02,0.015810951883837854,0.01865443425076463,0.009378240220243236,0.004233569361982331
2020-12-03,0.007593706790238741,0.013609526668667993,0.008471492945717524,0.003818784647189758
2020-12-04,0.013066441165780152,0.011945897916872283,0.002567570659502755,0.009537567891940178
2020-12-07,0.005121821743030441,0.010048780487804887,-0.0057148533922614,0.005119364790382831
2020-12-08,-0.016212337548808242,-0.017482855211049975,-0.00665828711618113,-0.009667118568281733
2020-12-09,0.020193044617965006,0.023692489186000865,0.01760159308260087,0.010693272251779094
2020-12-10,-0.003269859588382329,-0.004801690194948582,0.0010437848415988803,-0.00579614309089242
2020-12-11,0.00859287956132615,0.008491749493390044,0.01361236938363716,0.019134550388142744
2020-12-14,-0.0028374836646137824,-0.004879915797531331,-0.010543103997436385,0.004283871935890193
2020-12-15,-0.0019477228296284066,-0.0008653846153846567,-0.0009170285686712746,-0.006694402943714993
2020-12-16,0.0054301695431693275,0.0030795881050909024,0.007942061401108935,0.009380996988496157
2020-12-17,-0.0004906576616554581,-0.0045092583709105405,-0.0007638427847796735,-0.003529868872410341
2020-12-18,0.0006316708958538086,0.002698535080956077,-0.0007439479857702083,0.005825268315789857
2020-12-21,0.0023339032818938676,-0.0026912725874663757,0.0023417846705460345,0.005011402266077925
2020-12-22,-0.016184118186889362,-0.010697764070932925,-0.01649639931662356,-0.01510145535166558
2020-12-23,0.009562201867080455,0.017243058938139377,0.008837895931119614,0.004725473979207216
2020-12-24,0.01704458986455637,0.012449722275426067,0.008201888051719279,0.0058999302582214575
2020-12-28,0.00061990979243709,0.007567158531971208,0.0010894458019909824,-0.002803759926898557
2020-12-29,0.004240546891689956,0.013987983477281363,0.002181986848601294,-0.008417879060570593
2020-12-30,0.018776746049473214,0.023886677159522307,0.01149838915574639,0.004063854172731823
2021-01-04,0.024701841327732676,0.024414504023871908,0.019077536777819936,0.00791078795920891
2021-01-05,0.015663366672893142,0.015711889840233084,0.020652204023334553,0.013578297912173786
2021-01-06,-0.007476835519650171,-0.008255844268705959,-0.006123571702895866,-0.0012574519254971465
2021-01-07,0.021383257923125232,0.024623203645285585,0.023134297343907047,0.01907542876652557
2021-01-08,0.03974693899092263,0.038399042161977315,0.030634050937656688,0.01570013998371344
2021-01-11,-0.0011833080598189216,0.0038708614725744273,-0.015846475309896763,-0.010334313690069567
2021-01-12,-0.007146373612412438,-0.011567807039133626,0.00043761627956154334,-0.006679856988274997
2021-01-13,0.00714662742526273,0.008217131474103523,0.014631676852385589,0.011096514363786758
2021-01-14,0.0005209177045315538,0.000411624269367028,0.007369198370386901,0.006070502824903264
2021-01-15,-0.02032743584778063,-0.023535220539828816,-0.019871392210866225,-0.01442686182303224
2021-01-18,-0.023322207459736344,-0.018793190628687007,-0.021485321111892195,-0.021649524404886294
2021-01-19,0.02612203999429319,0.019582581808812227,0.025766480690658133,0.013986699045331407
2021-01-20,0.007078049316769475,0.01457332996377736,0.009895812055812988,0.0039059314008492523
2021-01-21,0.014862500200671036,0.015111258718033982,0.018656554840153224,0.008538738276657595
2021-01-22,-0.006393869983928324,-0.005725503026337342,0.0007072877142898561,-0.0032776830842395463
2021-01-25,0.0217663335063345,0.022293517604475177,0.02108929001043685,0.020003087313573174
2021-01-26,-0.021402372709170114,-0.023738633620342786,-0.013898611998896733,-0.013737885138825129
2021-01-27,-0.005652308211609669,-0.007253544345532492,-0.000879069861580746,-0.002812627218717225
2021-01-28,-0.017136580241852717,-0.015526403188309557,-0.010459653402052148,-0.014966505569004819
2021-01-29,-0.03025040321923722,-0.029096736105254317,-0.033640004752987666,-0.023142023743108576
2021-02-01,0.026987342963030292,0.01971855455177196,0.028008640247248185,0.016331350046575696
2021-02-02,0.01317834276123575,0.014055711730130316,0.01183667406288295,0.009014302444628176
2021-02-03,0.010614148107245702,0.008988575268817245,0.008689568423922038,0.005883602621476391
2021-02-04,-0.013461440147235382,-0.01798351511114815,-0.007126998185331135,-0.005055060961947245
2021-02-05,0.010713996534469139,0.013565069944891928,0.011361453187659383,0.010286798602092558
2021-02-08,-0.009417970089373062,-0.0030949393559179805,0.0025476684114318954,0.0007730311979025215
2021-02-09,-0.0021253606966782357,-0.0020137606981036615,-0.0027941693531814663,-0.0014834647564967217
2021-02-10,0.00515776403958923,0.0070623843954935595,0.009646379489994118,0.004181428369783351
2021-02-15,0.014971392449154797,0.015611955251294107,0.00854656906484627,0.010908750897591859
2021-02-16,0.005163647918652758,-0.0007398273736127781,0.006043870535358014,0.011847743620905628
2021-02-17,-0.009332174187939635,-0.00575847318196776,-0.0034133608124670813,-0.0057058090132524825
2021-02-18,-0.01502043890188376,-0.014645043852391182,-0.013634540313977758,-0.010558085631086941
2021-02-19,0.006790511426590484,0.0077252498110673695,0.005760966891473971,0.004281266684051153
2021-02-22,-0.0089682779747845,-0.009332555620364946,-0.006380089811031834,-0.010133587528367707
2021-02-23,-0.0031366182319992886,-0.003112120447472444,-0.0004256009572400871,-0.001109324106212756
2021-02-24,-0.024465080828249386,-0.020924738440769475,-0.03264107870971475,-0.015578862458772933
2021-02-25,0.0349618361391395,0.030679076180627263,0.02855514108840532,0.019829526496893686
2021-02-26,-0.02798344350564097,-0.025083612040133763,-0.025359014111307632,-0.027205358807171072
2021-03-02,0.010262367447186227,0.010205831903945084,0.006345413491060503,0.008656762930522924
2021-03-03,0.012852060041985913,0.01256473384837431,0.02051897874990138,0.008623416527209701
2021-03-04,-0.012812237470766985,-0.011402699756854151,-0.0075543781264976965,-0.009590533331435839
2021-03-05,-0.005661263877982048,-0.009074718005258275,-0.004174731680601616,-0.008193146844569763
2021-03-08,-0.009962792357563477,-0.007274905854159575,-0.008755571667037504,-0.00013726135057853475
2021-03-09,-0.006671984673459974,-0.0035347874816794578,-0.0074918647374196175,0.003447581436670574
2021-03-10,-0.006048143220031443,-0.00882505623810348,-0.005783806291321213,-0.00046221125277278575
2021-03-11,0.018788960556028744,0.018680167597765474,0.018727107195005567,0.011668101362072017
2021-03-12,0.013501675681056424,0.013967437874892852,0.014014999756829828,0.011540996988833515
2021-03-15,-0.002841811294562846,-0.004563508831234686,-0.0016548944892795753,-0.00042682915021456685
2021-03-16,0.00704597614349356,0.003056286611766712,0.006206047525976107,0.0031061270241548064
2021-03-17,-0.006413077853526183,-0.0067710537452391195,-0.004307524119401764,-0.00664809834509706
2021-03-18,0.006073831009023811,0.011589262888794138,0.00384904059537226,0.0019220612944834767
2021-03-19,-0.008636631974455411,-0.010698340493639935,-0.0061651412487753205,-0.010035921039286213
2021-03-22,-0.001339022809447532,0.0,0.00035410476268486356,-0.0022273555083858363
2021-03-23,-0.010120377142179504,-0.011069482288828314,-0.010509182804294553,-0.002364041026726212
2021-03-24,-0.002792254903918434,-0.004391251937317042,-0.0006873591292830997,0.0037749723476513493
2021-03-25,0.003998197807332238,0.0007783447202283078,0.0034612044595557024,0.0015505457736244594
2021-03-26,0.01086316993149028,0.005703422053231932,0.014439551241432364,0.010394847236235976
2021-03-29,-0.0016343254379302952,0.00042962708369143066,-0.005447491339772539,0.0016370545226071288
