날짜,003670,139480,111770,073240,004370,006400,055550,036460,030200,028670,021240,009150,011200,361610,001740,282330,128940,078930,023530,251270,302440,007070,012330,034220,032640,004990,018880,005930,000660,373220,207940,005380,000270,068270,005490,051910,035420,028260,105560,035720,032830,086790,066570,323410,018260,259960,017670,096770,316140,012450,352820,010130,010950,003490,010140,326030,090430,161390,051900,377300,097950,036570,011780,004800,KOSPI,ESG_ETF
2019-01-02,56410,180000,37850,5200,251000,210500,39400,46350,30400,4445,74400,100000,3750,,5180,205500,410560,48500,202500,106000,,33570,185000,16452,17950,49950,10500,38750,60600,,369623,114000,32800,181672,237000,337000,118000,104000,45950,20473,80300,36150,62800,,206000,,47016,166287,,34086,,424000,91300,21009,6834,,193500,40750,1081000,,331000,467000,84400,36937,2010.0,7032.0
2019-01-03,53970,186500,35550,5190,268000,203000,39100,47350,30500,4395,74900,94000,3670,,5490,209500,396889,48350,202000,104000,,33356,192000,16452,18100,50500,10600,37600,57700,,372094,116500,32850,178284,237000,328000,122000,104500,46450,20573,80600,35550,62900,,205000,,47534,163827,,35120,,441500,91000,20620,7079,,194500,40300,1095000,,328000,454500,84500,37322,1993.7,6986.0
2019-01-04,54815,194000,35350,5280,276500,201000,39000,48300,30600,4465,77100,92000,3635,,5650,214000,411472,49250,201000,108500,,34168,199500,16822,17950,50700,11100,37450,58300,,376541,119500,34850,186330,239000,330500,125500,107000,45650,20774,81500,35050,62200,,204500,,48224,166287,,36258,,453500,92600,20977,7315,,186000,40300,1104000,,342000,464000,81700,36437,2010.25,7032.0
2019-01-07,57349,191500,35650,5170,270500,217000,38750,49450,30450,4520,74100,95500,3765,,5710,207500,413294,50300,203500,110500,,33313,198500,17007,18200,50400,11050,38750,58700,,383459,120500,34200,182942,246000,343000,131500,108000,45450,20673,81700,34850,64200,,205000,,47706,171207,,35431,,441000,96300,21722,7287,,186000,39750,1086000,,340500,472500,90400,36706,2037.1,7090.0
2019-01-08,54908,196000,37550,5130,276000,218500,38500,48450,30200,4515,74600,93100,3770,,5720,205500,409191,49900,201000,109000,,32843,193000,17469,17900,50500,10500,38100,59200,,381482,119500,33800,180825,245500,349500,130000,107000,45500,20051,81500,34750,61900,,202500,,47620,174159,,35017,,444500,93500,21982,7042,,188000,37150,1084000,,335500,469000,88700,37438,2025.27,7072.0
2019-01-09,55847,199500,39400,5140,271500,226500,39350,49250,29700,4675,76100,98700,3795,,5740,209000,411928,50500,203000,112000,,32800,202500,17561,17600,51400,11050,39600,63600,,382471,123000,34800,181248,255500,352000,133000,109000,46450,20473,82200,35550,63200,,208500,,46499,177111,,34810,,442000,94800,22046,6985,,184000,37350,1097000,,337500,474500,88700,37438,2064.71,7234.0
2019-01-10,57630,193500,39450,5090,275000,227000,38350,50000,29400,4630,75300,97200,3750,,5800,189500,410560,51000,206000,114000,,30662,196000,18301,17150,51600,10800,39800,65300,,383459,123000,34300,183366,258500,347000,131000,108500,45500,20272,81100,35400,65600,,205000,,46757,178587,,34241,,447500,96900,21787,6995,,184500,37000,1091000,,337000,472000,88300,38016,2063.28,7234.0
2019-01-11,56880,191500,37250,5130,283000,231000,38450,52400,29300,4620,76800,98100,3730,,5780,188500,403269,51300,205000,115500,,31645,196500,18439,16750,50800,11100,40500,65100,,390871,123000,33950,183366,255500,349000,131000,109000,45350,20473,82600,35650,66000,,213500,,45463,176619,,33931,,448000,98000,21527,7042,,182000,37200,1082000,,334500,489500,91000,38671,2075.57,7243.0
2019-01-14,56316,193000,36500,5110,288500,232000,38350,52200,29200,4635,76800,94100,3750,,5800,186500,407826,50800,206500,113000,,31603,195000,18486,16800,51000,11300,40050,62100,,398284,121500,33800,178708,250000,350500,127000,109500,44550,20071,82200,35100,65900,,216000,,46067,175143,,33258,,434000,98200,21982,7032,,185500,37400,1102000,,343000,482500,89100,37977,2064.52,7213.0
2019-01-15,57724,197500,36250,5200,288000,236500,39700,52200,29300,4635,76300,97100,3765,,5820,184500,407826,51400,206500,112000,,31389,202000,18439,17050,51200,11850,41100,64000,,399272,127500,34550,175743,256500,356000,132500,110500,46750,20051,83300,36800,65800,,214500,,46326,177111,,33879,,434000,96700,22176,7155,,189500,38050,1150000,,338500,475500,89100,39903,2097.18,7348.0
2019-01-16,58006,198000,35250,5150,288000,240000,40800,53600,29250,4615,76100,96000,3870,,5860,185500,399623,51400,200000,109500,,31560,200000,18532,17100,51000,11800,41450,64800,,394330,128500,34850,171085,263500,366000,132500,111000,47450,20071,82900,37950,66500,,216500,,46153,175635,,34396,,429000,96500,22824,7079,,183000,38500,1146000,,338000,465500,88300,39826,2106.1,7402.0
2019-01-17,55096,193000,34700,5140,281000,232000,41350,53700,29200,4615,78100,93600,3810,,5880,184500,399168,51800,194500,109500,,30320,207000,18439,17000,50500,11950,41950,64900,,381482,129500,34950,165580,263000,360000,136000,111500,47600,19770,85400,38400,66100,,214000,,46326,179571,,33155,,425000,98000,23667,7070,,174500,40200,1134000,,340500,480500,87900,38825,2107.06,7461.0
2019-01-18,54251,192500,35450,5140,281500,232500,40750,53900,29300,4665,79000,94600,3845,,5890,183000,406458,52000,194500,106000,,30448,210000,18486,17350,50700,12700,42300,64600,,395319,131000,35800,170238,262500,368500,137500,116500,46700,19991,85600,38050,67000,,215500,,46499,180555,,31655,,424000,98200,23700,7183,,172500,41300,1140000,,341500,498000,88200,41983,2124.28,7470.0
2019-01-21,52280,191500,36650,5110,275000,236500,40600,53600,29000,4755,79800,97300,3855,,5870,186000,403269,52200,195000,103500,,30320,205000,18763,16600,50500,12700,42750,67000,,392354,127000,35350,167697,268000,370000,131000,115000,46100,19830,85400,37800,66400,,216000,,45463,178587,,32534,,431000,99600,23602,7523,,173500,40550,1135000,,341500,498000,89800,41598,2124.61,7456.0
2019-01-22,52374,191500,35700,5100,286000,229000,40600,53600,29100,4695,79600,95200,3865,,5860,183500,407826,52100,194000,106000,,30234,205500,18255,16750,50500,12200,42150,66600,,399272,127500,35850,169391,267000,366000,130000,116500,45750,20473,88500,37650,64500,,216000,,45550,178587,,32172,,429000,100000,23343,7438,,175000,41250,1139000,,340000,496000,88900,42599,2117.77,7456.0
2019-01-23,52468,193000,36150,5150,291000,230500,40600,53500,29400,4660,82100,96400,3930,,5910,184500,395979,52500,194000,107500,,31004,215000,18393,17100,51100,12700,42000,66800,,394330,129000,36550,169391,265000,369000,132500,117500,45350,20573,90800,37500,65200,,219000,,46412,177603,,33051,,431500,98700,23635,7457,,178000,41550,1129000,,339500,484000,89400,45450,2127.78,7424.0
2019-01-24,53407,192500,35400,5070,285500,225500,41950,52800,29200,4705,81200,99000,3900,,6020,180500,393699,52400,193500,106500,,30576,214500,18347,16850,50900,12300,43050,70500,,396801,130000,36650,176167,264500,367500,129500,117500,45900,20473,91500,38300,65200,,213500,,46757,176619,,32120,,421500,97800,23570,7438,,178500,42050,1140000,,338500,473500,88600,45835,2145.03,7524.0
2019-01-25,56973,193000,35000,5120,278500,232500,42200,52600,29250,4710,80300,109500,3925,,5940,187500,393699,52600,195000,110000,,31431,208500,18763,16700,51600,12300,44750,74600,,398284,128500,35750,176590,268000,373500,130000,117500,46300,20573,92500,38350,69500,,217500,,46412,182523,,32327,,427500,99400,22565,7542,,181000,41150,1203000,,335500,467000,90300,46220,2177.73,7714.0
2019-01-28,56504,191000,35200,5120,277500,232000,42350,53000,29300,4650,82800,106000,3950,,5920,186500,394155,52400,195000,111500,,31346,217500,18624,16850,51700,12450,45050,71800,,397295,126500,34850,178708,269000,374500,132000,118000,45800,20473,93100,38100,67700,,220500,,47016,178095,,32120,,425000,99000,22792,7919,,180000,41650,1201000,,333000,463500,89900,46220,2177.3,7718.0
2019-01-29,55941,188500,34600,5090,277500,229000,42250,53200,29100,4600,83000,113500,4030,,6030,187500,391422,53000,195000,110500,,31731,221000,18948,16150,51500,12550,45500,73400,,387412,128000,34950,178284,268500,378000,136000,119500,46100,20473,93200,38400,67400,,223000,,46153,182523,,31965,,432500,103000,22889,8079,,177000,41500,1206000,,333500,465500,89800,48377,2183.36,7745.0
2019-01-30,55659,193000,34300,5130,278000,228000,42600,54300,28900,4650,84500,112000,4035,,5820,184500,392333,53600,195000,110000,,31560,224500,18255,15000,51400,12550,46400,75900,,383459,129500,36150,182095,285000,379000,136000,119500,46650,20051,93200,38500,67600,,221000,,44601,182523,,32327,,436000,103500,23959,8212,,178500,43500,1260000,,333500,467500,90300,52845,2206.2,7745.0
2019-01-31,55847,192000,34700,5080,279500,223500,43200,54100,28600,4525,83400,108000,4005,,5930,184000,395523,54400,196000,107000,,30833,225000,17469,15100,52300,12800,46150,73900,,394330,129500,36350,185483,274000,368000,136000,120000,48050,19931,88300,39950,66600,,223500,,44514,185474,,32482,,440500,104500,23602,8590,,181500,41800,1265000,,342500,468500,90000,53923,2204.85,7831.0
2019-02-01,56316,180000,34100,5070,283000,227000,43500,53900,28600,4480,82700,110500,4235,,6190,182500,395067,53900,194000,109500,,30576,224000,17608,14800,52600,12500,46350,75900,,383953,129500,35850,181672,270500,368000,133500,117500,48600,19991,88200,40100,65400,,222500,,44859,183015,,31810,,438500,104500,23181,8373,,182500,42100,1254000,,335000,474000,90300,51612,2203.46,7804.0
2019-02-07,59789,178500,34450,5060,279500,240000,43700,53800,28650,4330,83900,109500,4445,,6230,184500,395523,54000,194000,109500,,30234,221000,17700,14700,51800,12400,46200,76700,,374070,126000,36100,181248,276000,369500,129000,117500,48050,19870,88500,40300,65900,,222500,,44773,182523,,32586,,448000,104500,23116,8108,,177500,42050,1249000,,340000,462500,86500,53923,2203.42,7858.0
2019-02-08,60446,177500,34850,5060,281500,238500,43850,54000,28750,4305,82600,106000,4415,,6230,185000,409191,52900,194500,119000,,30448,218000,17423,15600,51500,12450,44800,73500,,374070,125500,36400,182095,264000,370000,126000,115500,48100,19710,88900,40350,64800,,224000,,45032,180555,,32844,,443000,102000,23019,7995,,170000,41350,1220000,,340000,463500,84500,53538,2177.05,7727.0
2019-02-11,60728,175500,34300,5050,285000,236500,43300,53900,28700,4240,83600,107000,4410,,6140,182500,425596,52600,191000,119000,,30405,219500,17654,15100,51700,12300,45000,74100,,374070,127500,37000,182519,267000,372000,125500,116500,46350,19188,88100,40200,69300,,222500,,45032,182523,,33465,,433000,103500,22921,8079,,171500,41250,1219000,,338000,452500,84200,52999,2180.73,7660.0
2019-02-12,62887,172500,34450,5030,271000,236500,42450,53300,28450,4225,83200,113000,4265,,6080,185500,418761,53400,193500,118000,,29892,222000,17839,14700,52100,12350,46050,75900,,372588,128500,37000,179978,265500,371500,123500,117000,45500,19268,88800,39750,71900,,220000,,44773,180555,,32793,,435500,101500,23051,8316,,170000,41000,1210000,,332000,433500,84900,53153,2190.47,7767.0
2019-02-13,65233,175500,36550,5080,277500,238500,43350,54200,28400,4350,83900,115500,4285,,6040,195500,428787,52800,192500,123500,,30448,218500,17515,14700,52700,12750,46200,76200,,375059,124500,35750,179555,267000,378000,125000,117500,46150,19690,89700,40550,72100,,224500,,44773,181047,15300.0,33620,,431000,104000,23181,8193,,170000,43150,1213000,,333500,433000,85000,52383,2201.48,7781.0
2019-02-14,65045,182000,37250,5080,279500,240500,44250,54700,28550,4285,86500,114000,4285,,6070,194000,426052,53900,193500,124000,,30619,218000,17931,14950,52800,12550,47500,77400,,377529,121500,36500,177860,266500,380000,127500,117500,46200,20172,90800,40500,72300,,228500,,44859,180555,16000.0,33517,,435500,105000,23926,8127,,172500,41600,1233000,,339500,448000,86500,53538,2225.85,7871.0
2019-02-15,64670,177000,36450,5020,277500,236000,43700,54300,28550,4280,88600,110500,4330,,6120,194000,419218,53800,190000,119000,,31089,214000,17885,15000,52100,12300,46050,73800,,375553,121000,35900,177437,265500,380000,127500,116000,46000,20372,90200,39700,72000,,228000,,43997,179079,15650.0,33465,,433000,105500,23473,8269,,179500,41150,1224000,,336500,445500,85600,53384,2196.09,7762.0
2019-02-18,66360,179500,36800,5050,277000,245000,43600,53800,28500,4335,88100,112500,4430,,6060,201000,422863,54000,189500,119500,,31218,210000,18347,14950,51400,12450,46200,74700,,374564,120500,35600,179555,262500,391000,127000,116500,46100,20473,90300,39800,72000,,228000,,44773,183507,15750.0,34293,,434500,109000,22857,8335,,185000,41150,1251000,,335500,447000,87700,54540,2210.89,7821.0
2019-02-19,65515,179000,37300,5060,274500,247500,42850,53900,28400,4335,87000,111500,4515,,6130,195000,442457,53800,190000,117000,,30833,209000,18208,14850,51300,12300,45950,73700,,380000,119500,35150,182095,268500,390000,126500,116000,46050,20071,90200,39500,72300,,226500,,44859,184982,15550.0,34034,,435500,107500,22727,8278,,186000,41050,1224000,,334000,446500,89900,54308,2205.63,7800.0
2019-02-20,67017,178500,36050,5070,272000,248000,43100,54200,28350,4310,89100,112000,4470,,6070,205500,446559,54000,191000,115000,,31859,210000,18116,15000,52200,12500,46900,75700,,383459,119000,35200,180825,273500,394500,127000,117500,45850,20011,91000,39600,72700,,235500,,44859,188918,15250.0,33775,,446000,104500,23343,8486,,202000,41450,1291000,,335000,441500,97000,54462,2229.76,7888.0
2019-02-21,66172,178000,36350,5060,272500,243500,43300,54200,28300,4285,91700,108000,4400,,6250,208000,444280,53600,192500,118500,,31645,214500,18994,14850,53000,12350,46950,76700,,376541,120000,35600,175743,275500,387500,129000,116000,45550,19850,91400,39700,73000,,231500,,44687,184982,15100.0,34448,,451000,102000,23408,8788,,201000,41550,1280000,,332500,444000,95700,54385,2228.66,7888.0
2019-02-22,64952,179500,35650,5070,275000,241000,43700,53300,28450,4335,92700,109000,4370,,6150,208000,444280,53800,191000,118500,,31859,213000,19040,15100,52900,12500,47150,76700,,372094,121000,35600,175320,273000,383500,127000,115500,45650,19931,89900,39500,73200,,230500,,45032,181047,14850.0,34500,,454000,102000,23602,8778,,201000,42100,1287000,,331500,430500,95600,56465,2230.5,7888.0
2019-02-25,65984,178500,36400,5080,275500,245500,43750,52900,28400,4430,91200,109000,4350,,6140,218000,439267,53800,190500,121500,,33014,214000,19133,15400,53100,12450,47350,75400,,365670,121000,35700,172779,272500,385500,126000,115500,45900,19730,89000,39500,71300,,230500,,44859,181047,14900.0,34396,,460000,100500,23700,8920,,206000,42300,1275000,,330500,432500,99500,56696,2232.56,7888.0
2019-02-26,64764,179500,35700,5110,271500,240500,43000,52600,28300,4365,91500,109500,4380,,5970,215000,443824,53600,191500,122000,,32672,213000,19271,15300,53100,12350,46750,75200,,364681,122500,36400,173202,273500,386000,131500,116500,45200,20774,89000,38950,70500,,232000,,44773,178095,14700.0,34344,,467000,99700,23829,8627,,205000,41750,1250000,,328000,443000,98500,56157,2226.6,7888.0
2019-02-27,63168,181500,35450,5200,273000,239000,43250,52600,28650,4320,93300,112000,4410,,6020,215000,448837,54100,191000,122000,,32843,221000,19502,15200,53100,12350,46750,73700,,367646,129000,36950,171508,266000,392000,129500,116500,44650,21075,89500,38500,72200,,232500,,45377,184982,14800.0,34810,,464500,102000,23959,8722,,203500,42750,1254000,,323500,449500,98300,57929,2234.79,7888.0
2019-02-28,64670,180000,35100,5110,269000,237500,43650,50100,28450,4325,94600,107000,4000,,5900,213000,450204,53600,191000,118000,,33099,220500,19641,15000,53100,12450,45100,70000,,371599,126500,36550,173202,263000,390500,133000,115500,44350,20774,88700,38850,70500,,230500,,44946,184982,14800.0,34086,,456500,100000,23862,8646,,200000,42750,1246000,,322000,461000,95700,57775,2195.44,7804.0
2019-03-04,63825,180000,36200,5170,277500,238500,42800,50300,28300,4335,91600,107000,3900,,5940,210500,456582,52700,191000,115500,,33741,212500,19225,15100,52600,12200,44850,70100,,372094,122000,35450,175743,263500,387000,138000,113000,43050,21777,88200,38150,71200,,227000,,45032,180555,14400.0,34500,,458500,100500,23700,8646,,195000,42350,1263000,,321500,448000,97400,59239,2190.66,7714.0
2019-03-05,61103,182000,33550,5160,282000,230500,42750,51100,28150,4270,92400,103000,3900,,5970,209000,456582,52500,190500,112000,,33826,210000,19225,15200,52000,12100,44250,69700,,377529,121500,34850,177860,255500,373500,135500,112500,43150,21376,87700,38000,71300,,231500,,45032,184982,14250.0,35275,,451500,102000,23181,8646,,197500,42450,1238000,,321000,445000,96400,60548,2179.23,7681.0
2019-03-06,60728,177500,33100,5110,283000,232500,42600,51000,28000,4250,93900,101500,3845,,5980,205500,448382,52300,189000,113000,,33270,213000,19733,14900,51500,12250,44000,68100,,373576,124500,34500,178708,255000,373000,137500,110500,43000,21175,86700,38400,74400,,232000,,44514,188918,14350.0,34603,,452500,105000,23214,8674,,194000,42500,1240000,,325000,449500,94600,60086,2175.6,7676.0
2019-03-07,59414,176000,33350,5070,281500,224500,42650,50100,27900,4250,94100,101500,3755,,5880,206000,440634,51800,188500,112500,,33185,210000,19687,14950,50900,12100,44450,68100,,370611,125500,34200,175320,250500,366000,138500,110000,43100,20974,86900,37700,75100,,227000,,43824,186950,14200.0,34655,,452500,102000,22954,8429,,196500,42400,1260000,,321000,440000,92700,58699,2165.79,7655.0
2019-03-08,60165,176000,31150,5050,279000,220500,42000,50200,27750,4155,90800,99600,3725,,5830,204000,439722,51400,189000,113000,,32201,204000,19687,14750,50700,11750,43800,66700,,369129,120000,33650,174473,249500,364500,133000,109500,42150,21577,85300,36800,73700,,222500,,43479,188918,14000.0,33620,,437000,96300,22500,8212,,197500,41450,1273000,,322500,430500,93600,58468,2137.44,7559.0
2019-03-11,58757,176000,31400,4985,295500,217500,42900,49700,27650,4030,92600,100000,3755,,5840,206000,436534,51100,188500,113500,,32800,205500,19456,14700,50000,12100,43650,66600,,363199,121000,33900,173626,248000,361000,133500,108500,42700,21275,85400,37750,75300,,221000,,42962,185474,14150.0,33879,,442500,92400,22014,8438,,188500,42700,1274000,,328500,435000,95400,58930,2138.1,7528.0
2019-03-12,62230,174500,33150,5000,298000,215500,43000,49600,27700,4100,92700,101500,3820,,5920,201500,439267,51100,188000,114000,,32458,208000,19549,14700,50200,11850,44650,67700,,365670,125500,34600,177013,251500,365500,130500,110000,42950,20774,85900,37950,74400,,226000,,42789,186950,14400.0,33672,,443500,92800,21884,8429,,182500,41900,1271000,,326500,441000,95000,59316,2157.18,7621.0
2019-03-13,61479,175500,32850,4955,298500,218000,43150,50100,27650,4140,92500,100500,3765,,6000,203500,440178,51400,186500,114000,,32757,207000,19225,14700,50400,11850,43850,66800,,362705,122500,34350,175743,255500,363000,130500,108000,42200,20874,85400,37550,76300,,226500,,42358,183015,14550.0,33620,,451500,92300,21333,8580,,184500,42100,1323000,,327000,438500,95800,58391,2148.41,7606.0
2019-03-14,61760,176000,33000,5010,301000,212000,43800,50800,27700,4195,92900,100500,3785,,5960,207000,430154,53600,188000,115500,,31945,200000,19456,14650,50600,11550,43850,67300,,351834,119000,34000,174473,257000,370000,131000,108000,42650,21376,85700,38000,77500,,228500,,42530,186950,14350.0,33620,,456000,94900,21365,8656,,186500,41800,1340000,,327000,437500,96400,59932,2155.68,7582.0
2019-03-15,61385,177000,34050,5010,302000,211500,44200,50400,27950,4245,96100,99700,3735,,6100,215000,439722,54700,191500,120000,,33057,207000,19502,15050,50600,11550,44200,68100,,337009,121000,33750,171932,262000,370500,130500,110500,43950,21577,88100,37850,77200,,227000,,43738,189410,14850.0,34913,,460500,96400,21754,8656,,196000,42550,1361000,,329000,444500,100500,59624,2176.11,7673.0
2019-03-18,60071,179500,33650,5040,301500,209500,44100,50400,28200,4305,96500,100000,3765,,6200,213500,428787,54400,194000,120500,,33185,213000,19318,15100,51200,11800,43700,67800,,335527,124000,34700,170238,258000,366000,132000,110000,44100,21577,88000,38050,78200,,231500,,43479,189902,14950.0,36310,,462000,96500,22273,8552,,204000,43200,1397000,,331000,448000,99000,59393,2179.49,7681.0
2019-03-19,60165,182500,33750,5000,300000,210000,43950,50200,28250,4320,95600,100000,3755,,6210,216000,426507,54500,194000,118500,,33014,213000,18948,15200,51300,11750,43900,68000,,345904,124000,34700,171932,259500,369500,130500,110000,43850,20573,88000,37950,76100,,234000,,43652,191870,14900.0,36000,,455500,97000,21689,8609,,200000,42900,1405000,,333000,449000,95000,60779,2177.62,7681.0
2019-03-20,59414,181000,33450,4955,301000,208000,44100,49100,28150,4290,96600,100000,3705,,6360,219500,425141,53900,193000,117500,,32971,215000,18948,15000,50200,11750,44050,70500,,347386,124000,34850,170238,256500,363000,128500,110000,43500,20473,87700,37850,77400,,232500,,43307,192362,15000.0,35637,,461500,96600,21689,8448,,198000,43900,1416000,,330000,454500,95700,60317,2177.1,7681.0
2019-03-21,61854,177500,32550,4870,294500,218000,43300,48350,27950,4240,97000,102500,3665,,6170,215000,415573,53600,191000,115500,,32372,213500,19225,14750,49950,11550,45850,75900,,344421,124500,34200,169815,258000,382000,128000,109000,43000,20573,86900,37250,74100,,233000,,43048,191870,14650.0,34293,,459500,97200,21041,8354,,193000,42250,1390000,,328000,463000,93500,58468,2184.88,7781.0
2019-03-22,61103,177000,32100,4790,299000,214500,43250,47400,27950,4210,96900,102500,3650,,6100,214000,417851,53400,188000,115500,,32458,214500,19225,15050,49150,11650,46550,76100,,334538,123500,34500,168968,259000,379500,127000,107500,42500,20874,87100,37000,76100,,232500,,43479,192362,14050.0,35120,,461500,96100,21139,8250,,193000,41250,1389000,,326000,478000,93100,58083,2186.95,7781.0
2019-03-25,57255,172500,31750,4540,301500,209000,42950,46100,27850,4105,94800,99700,3615,,6040,213000,412383,52900,185000,115000,,32330,208000,18763,15500,48650,11350,45500,72900,,332068,120000,33800,167697,253000,367000,126000,106000,41550,20473,84800,36600,73000,,228000,,43652,187934,13400.0,35431,,462500,93700,20750,7995,,188000,39550,1383000,,321000,478500,91700,57313,2144.86,7631.0
2019-03-26,58475,173000,32500,4520,309000,209500,42750,46550,27600,4080,95300,98200,3605,,6080,215000,416027,52500,183000,121000,,33099,210500,18809,15300,48800,11450,45250,72700,,332068,118500,34100,163039,254500,366500,126500,106000,41400,20874,84200,36000,73300,,231500,,43220,184490,13350.0,35534,,454000,92300,21009,8051,,192500,39650,1422000,,324500,481000,93100,57852,2148.8,7631.0
2019-03-27,57161,172000,32750,4370,313500,210000,42750,45800,27700,4065,96000,103500,3570,,6000,213000,404181,52800,180500,121000,,33142,208000,18578,15650,48850,11600,45350,73400,,320702,118500,34600,154993,255000,362500,123000,108000,41450,20573,84000,36100,73900,,231000,,43652,184982,13500.0,35327,,456000,91500,21527,7938,,190000,38450,1401000,,327500,478500,92300,58853,2145.62,7631.0
2019-03-28,55284,170500,31850,4405,313000,211500,42050,44950,27800,4055,94500,102500,3540,,6030,217500,410560,52600,178000,124500,,33784,209000,17885,15650,49000,11200,44850,72300,,316255,119500,34450,152875,254500,361000,122000,106500,40750,20573,83700,35900,72200,,236000,,43393,183507,13550.0,35120,,459000,90500,20393,7627,,185500,38050,1396000,,322000,498000,92200,58776,2128.1,7551.0
2019-03-29,56504,172000,32600,4370,309000,214500,42000,45100,27400,4110,94500,104500,3640,,6050,218500,415573,52800,178000,125000,,33484,208500,18024,15450,49400,11350,44650,74200,,315761,119500,35350,153298,253000,366000,124000,107000,41850,20774,84100,36400,75100,,235000,,43393,176619,13750.0,35586,,465000,89600,20652,7797,,188500,37450,1417000,,323000,496000,95200,58160,2140.67,7619.0
2019-04-01,56316,173500,33250,4385,309000,216500,43750,47150,27250,4210,95500,107500,3700,,6060,211000,416484,53100,178500,123500,,33057,211000,18439,15600,49450,11400,45050,76600,,323667,120500,35450,154146,266500,370500,124000,108000,44000,20673,84000,37550,76800,,233000,,43911,178587,14150.0,36413,,469500,90500,21106,8005,,195000,38400,1415000,,324500,490500,98500,58160,2168.28,7685.0
2019-04-02,55659,172500,32100,4345,302500,217500,44800,46750,27300,4270,92900,107500,3715,,5980,213000,421040,53300,180000,120500,,32800,207500,18439,15650,49550,11450,45750,76400,,344915,119000,35100,160922,267000,372000,124500,109000,45000,20774,84500,39000,75900,,231500,,43307,179571,14250.0,35844,,473500,90300,20717,8033,,192500,38650,1399000,,326000,491500,97300,57929,2177.18,7781.0
2019-04-03,56692,173000,33050,4525,294500,219500,45300,48950,27100,4280,94200,111000,3745,,6160,213500,423774,53100,180500,125500,,32672,215500,18486,14700,50300,11500,46600,79900,,346892,124000,36400,163886,273000,376500,122000,112500,45250,20573,84500,39250,76500,,232000,,41926,181047,14400.0,35172,,485000,92800,20814,8042,,195000,39550,1390000,,326000,498500,101000,58160,2203.27,7867.0
2019-04-04,56410,172000,34500,4580,292500,220000,45450,48000,27400,4275,94700,113500,3720,,6140,218500,419218,53500,179500,124500,,32501,218500,18486,14750,50300,11850,46950,78400,,341456,123500,37400,163039,271500,376500,122500,111500,45400,20573,84500,39400,75600,,235000,,42358,180555,14450.0,35224,,489000,92000,20717,7986,,198000,40100,1396000,,325000,498500,99400,58468,2206.53,7871.0
2019-04-05,55659,171500,36150,4610,288000,218000,45600,47750,27600,4295,94600,112500,3765,,6210,218000,409191,53600,179500,124000,,32330,225000,18855,14650,50200,12200,46850,79000,,339974,126000,37700,162615,275000,377500,123000,111000,45300,20573,84800,39500,75800,,232500,,42530,182031,14400.0,34862,,486500,92800,20684,8193,,198000,40500,1397000,,322500,503000,103000,59162,2209.61,7916.0
2019-04-08,55659,180500,36250,4555,290000,218500,45600,48300,27450,4270,94800,108500,3745,,6150,217000,403269,53600,178500,123500,,32201,223500,19179,14600,50600,12300,46650,77900,,341456,128000,39000,165580,276500,383500,121500,110500,45000,20473,84500,39550,76400,,233500,,42358,182523,14300.0,34448,,480500,95400,21074,8108,,200500,40550,1404000,,328500,498500,104000,58853,2210.6,7885.0
2019-04-09,57255,181500,36500,4555,287000,220000,45500,47050,27200,4260,91600,110500,3760,,6130,220000,401902,53100,179000,123000,,32158,224500,20103,14450,50600,12200,46650,77800,,352328,127000,38950,173202,273000,387000,121500,111500,44800,20172,84300,39200,77600,,233000,,42099,182523,14350.0,34189,,480500,93500,20782,8297,,207000,40150,1443000,,329000,496000,103500,58006,2213.56,7893.0
2019-04-10,56973,179500,36550,4605,287500,220500,45750,46450,27700,4345,93000,110500,3835,,5870,224500,403269,53800,179500,128000,,32971,226000,20288,14650,50600,12150,46700,78600,,359246,127500,40100,174050,273000,389000,122000,111000,45200,20573,85500,39150,77200,,235000,,42530,181047,14350.0,32896,,482500,92700,21365,8306,,201500,40550,1430000,,329500,497500,101000,57467,2224.39,7881.0
2019-04-11,58100,180000,38400,4715,291500,226500,45750,46450,27400,4405,92400,112000,3880,,5740,223000,403725,53700,178000,130000,,33014,226500,20427,14500,50300,12050,46250,78400,,360728,128000,40550,178284,269500,388500,121500,111500,45200,20573,84900,38950,77400,,235000,,42271,182523,14350.0,32586,,481500,92000,21463,8429,,204500,39900,1453000,,324500,505000,101000,57544,2224.44,7907.0
2019-04-12,57818,178000,38600,4705,293500,229000,45800,46100,27450,4435,93200,114000,3825,,5870,225500,404181,53500,178500,132000,,34553,223000,20196,14500,50700,12200,46850,78100,,361222,126500,40600,177013,269000,380000,119500,111500,45450,20573,85000,38800,76000,,234000,,42271,182031,14300.0,32224,,477500,92100,23083,8477,,218000,39950,1432000,,326500,506000,102500,58930,2233.45,7881.0
2019-04-15,57537,180000,38650,5020,292500,228000,45650,46000,27500,4445,92700,112500,3800,,5980,227500,392788,54200,183000,134500,,34339,217500,20288,14650,51300,11900,47050,79700,,363199,125500,40650,172355,268000,374000,119500,111000,45700,22179,85600,39050,76600,,233500,,42444,190394,14300.0,32275,,466000,96600,24478,8306,,234500,40050,1440000,,325500,495000,99100,58160,2242.88,7956.0
